publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2019-01-01,2019	Cullen Frost Bankers Inc CFR will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 71 per share is scheduled to be paid on September 13 2019 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/onVQPAvMSmM/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-august-29-2019-cm1204336,2019	Cullen Frost Bankers Inc CFR will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 71 per share is scheduled to be paid on September 13 2019 Shareholders who purchased CFR prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/onVQPAvMSmM/cullenfrost-bankers-inc-cfr-ex-dividend-date-scheduled-for-august-29-2019-cm1204336
2019-01-01,2019	United Bancshares Inc UBOH will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on September 16 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X6JMvK6eXsI/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-august-29-2019-cm1204316,2019	United Bancshares Inc UBOH will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on September 16 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X6JMvK6eXsI/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-august-29-2019-cm1204316
2019-01-01,2019	United Bancshares Inc UBOH will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on September 16 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7KZDaH8hgC8/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-august-29-2019-cm1204316,2019	United Bancshares Inc UBOH will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on September 16 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7KZDaH8hgC8/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-august-29-2019-cm1204316
2019-01-01,2019	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 203 per share is scheduled to be paid on September 16 2019 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_SYDqCYTNKA/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-august-29-2019-cm1204312,2019	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 203 per share is scheduled to be paid on September 16 2019 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_SYDqCYTNKA/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-august-29-2019-cm1204312
2019-01-01,2019	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 203 per share is scheduled to be paid on September 16 2019 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FZflIWqxzNo/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-august-29-2019-cm1204312,2019	MidWestOne Financial Group Inc MOFG will begin trading ex dividend on August 29 2019 A cash dividend payment of 0 203 per share is scheduled to be paid on September 16 2019 Shareholders who purchased MOFG prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FZflIWqxzNo/midwestone-financial-group-inc-mofg-ex-dividend-date-scheduled-for-august-29-2019-cm1204312
2019-01-01,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on September 24 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ebHNsExHykE/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-09-2019-cm1208494,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on September 24 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ebHNsExHykE/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-09-2019-cm1208494
2019-01-01,2019	First Hawaiian Inc FHB will begin trading ex dividend on August 23 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on September 06 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5n2mZ16tuRs/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-august-23-2019-cm1201717,2019	First Hawaiian Inc FHB will begin trading ex dividend on August 23 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on September 06 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5n2mZ16tuRs/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-august-23-2019-cm1201717
2019-01-01,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on September 24 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Oe6kLEhoRwg/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-09-2019-cm1208498,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on September 24 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Oe6kLEhoRwg/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-09-2019-cm1208498
2019-01-01,2019	Evans Bancorp Inc EVBN will begin trading ex dividend on September 10 2019 A cash dividend payment of 0 52 per share is scheduled to be paid on October 02 2019 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/77-1NWf8pcU/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-10-2019-cm1208961,2019	Evans Bancorp Inc EVBN will begin trading ex dividend on September 10 2019 A cash dividend payment of 0 52 per share is scheduled to be paid on October 02 2019 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/77-1NWf8pcU/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-10-2019-cm1208961
2019-01-01,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214000811.html?.tsrc=rss,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214000811.html?.tsrc=rss
2019-01-01,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/2712af10-19cb-3ad5-8d32-430ce93a495e/moody%27s-fully-supported.html?.tsrc=rss,2019-- ASSIGNMENTS:.	https://finance.yahoo.com/m/2712af10-19cb-3ad5-8d32-430ce93a495e/moody%27s-fully-supported.html?.tsrc=rss
2019-01-01,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500218.html?.tsrc=rss,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500218.html?.tsrc=rss
2019-01-01,2019.	https://finance.yahoo.com/news/wall-street-big-banks-silicon-valley-uber-wework-avantor-tradeweb-losses-morning-brief-103236623.html?.tsrc=rss,2019.	https://finance.yahoo.com/news/wall-street-big-banks-silicon-valley-uber-wework-avantor-tradeweb-losses-morning-brief-103236623.html?.tsrc=rss
2019-01-01,2019	First Financial Bankshares Inc FFIN will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FFIN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m1Lwo_cFHb4/first-financial-bankshares-inc-ffin-ex-dividend-date-scheduled-for-september-13-2019-cm1211013,2019	First Financial Bankshares Inc FFIN will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FFIN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m1Lwo_cFHb4/first-financial-bankshares-inc-ffin-ex-dividend-date-scheduled-for-september-13-2019-cm1211013
2019-01-01,2019	First Financial Bankshares Inc FFIN will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FFIN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0c0uyC_k6Do/first-financial-bankshares-inc-ffin-ex-dividend-date-scheduled-for-september-13-2019-cm1211013,2019	First Financial Bankshares Inc FFIN will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FFIN prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0c0uyC_k6Do/first-financial-bankshares-inc-ffin-ex-dividend-date-scheduled-for-september-13-2019-cm1211013
2019-01-01,2019	Stock Yards Bancorp Inc SYBT will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on October 01 2019 Shareholders who purchased SYBT prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A89B4vtJijg/stock-yards-bancorp-inc-sybt-ex-dividend-date-scheduled-for-september-13-2019-cm1211004,2019	Stock Yards Bancorp Inc SYBT will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on October 01 2019 Shareholders who purchased SYBT prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A89B4vtJijg/stock-yards-bancorp-inc-sybt-ex-dividend-date-scheduled-for-september-13-2019-cm1211004
2019-01-01,2019	Stock Yards Bancorp Inc SYBT will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on October 01 2019 Shareholders who purchased SYBT prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6I5a9iHayQ0/stock-yards-bancorp-inc-sybt-ex-dividend-date-scheduled-for-september-13-2019-cm1211004,2019	Stock Yards Bancorp Inc SYBT will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on October 01 2019 Shareholders who purchased SYBT prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6I5a9iHayQ0/stock-yards-bancorp-inc-sybt-ex-dividend-date-scheduled-for-september-13-2019-cm1211004
2019-01-01,2019	First Citizens BancShares Inc FCNCA will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 4 per share is scheduled to be paid on October 07 2019 Shareholders who purchased FCNCA prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sm_NvSIlPzM/first-citizens-bancshares-inc-fcnca-ex-dividend-date-scheduled-for-september-13-2019-cm1210995,2019	First Citizens BancShares Inc FCNCA will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 4 per share is scheduled to be paid on October 07 2019 Shareholders who purchased FCNCA prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sm_NvSIlPzM/first-citizens-bancshares-inc-fcnca-ex-dividend-date-scheduled-for-september-13-2019-cm1210995
2019-01-01,2019	First Citizens BancShares Inc FCNCA will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 4 per share is scheduled to be paid on October 07 2019 Shareholders who purchased FCNCA prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CA6SCZkDa9c/first-citizens-bancshares-inc-fcnca-ex-dividend-date-scheduled-for-september-13-2019-cm1210995,2019	First Citizens BancShares Inc FCNCA will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 4 per share is scheduled to be paid on October 07 2019 Shareholders who purchased FCNCA prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CA6SCZkDa9c/first-citizens-bancshares-inc-fcnca-ex-dividend-date-scheduled-for-september-13-2019-cm1210995
2019-01-01,2019	Summit Financial Group Inc SMMF will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased SMMF prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SHa2R5QIW90/summit-financial-group-inc-smmf-ex-dividend-date-scheduled-for-september-13-2019-cm1210994,2019	Summit Financial Group Inc SMMF will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased SMMF prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SHa2R5QIW90/summit-financial-group-inc-smmf-ex-dividend-date-scheduled-for-september-13-2019-cm1210994
2019-01-01,2019	Summit Financial Group Inc SMMF will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased SMMF prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AH3ql67O6DA/summit-financial-group-inc-smmf-ex-dividend-date-scheduled-for-september-13-2019-cm1210994,2019	Summit Financial Group Inc SMMF will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased SMMF prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/AH3ql67O6DA/summit-financial-group-inc-smmf-ex-dividend-date-scheduled-for-september-13-2019-cm1210994
2019-01-01,2019	Prosperity Bancshares Inc PB will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 01 2019 Shareholders who purchased PB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9gWw5Se72D4/prosperity-bancshares-inc-pb-ex-dividend-date-scheduled-for-september-13-2019-cm1210962,2019	Prosperity Bancshares Inc PB will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 01 2019 Shareholders who purchased PB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9gWw5Se72D4/prosperity-bancshares-inc-pb-ex-dividend-date-scheduled-for-september-13-2019-cm1210962
2019-01-01,2019	Prosperity Bancshares Inc PB will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 01 2019 Shareholders who purchased PB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WihTz2FFxU4/prosperity-bancshares-inc-pb-ex-dividend-date-scheduled-for-september-13-2019-cm1210962,2019	Prosperity Bancshares Inc PB will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 01 2019 Shareholders who purchased PB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WihTz2FFxU4/prosperity-bancshares-inc-pb-ex-dividend-date-scheduled-for-september-13-2019-cm1210962
2019-01-01,2019	Premier Financial Bancorp Inc PFBI will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased PFBI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zrjwNvkmN3U/premier-financial-bancorp-inc-pfbi-ex-dividend-date-scheduled-for-september-13-2019-cm1210932,2019	Premier Financial Bancorp Inc PFBI will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased PFBI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zrjwNvkmN3U/premier-financial-bancorp-inc-pfbi-ex-dividend-date-scheduled-for-september-13-2019-cm1210932
2019-01-01,2019	Premier Financial Bancorp Inc PFBI will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased PFBI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ok_NCzghwhI/premier-financial-bancorp-inc-pfbi-ex-dividend-date-scheduled-for-september-13-2019-cm1210932,2019	Premier Financial Bancorp Inc PFBI will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on September 30 2019 Shareholders who purchased PFBI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ok_NCzghwhI/premier-financial-bancorp-inc-pfbi-ex-dividend-date-scheduled-for-september-13-2019-cm1210932
2019-01-01,2019	Banc of California Inc BANC will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on October 01 2019 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mGokv26DWws/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2019-cm1210905,2019	Banc of California Inc BANC will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on October 01 2019 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mGokv26DWws/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2019-cm1210905
2019-01-01,2019	Banc of California Inc BANC will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on October 01 2019 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-rYOfpRN27o/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2019-cm1210905,2019	Banc of California Inc BANC will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 06 per share is scheduled to be paid on October 01 2019 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-rYOfpRN27o/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2019-cm1210905
2019-01-01,2019	Community Bank System Inc CBU will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3uox5slGXLE/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2019-cm1210903,2019	Community Bank System Inc CBU will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3uox5slGXLE/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2019-cm1210903
2019-01-01,2019	Community Bank System Inc CBU will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DAgaqF7_R5A/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2019-cm1210903,2019	Community Bank System Inc CBU will begin trading ex dividend on September 13 2019 A cash dividend payment of 0 41 per share is scheduled to be paid on October 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DAgaqF7_R5A/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2019-cm1210903
2019-01-01,2019	First US Bancshares Inc FUSB will begin trading ex dividend on September 11 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SC4IugnRiyQ/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-september-11-2019-cm1209359,2019	First US Bancshares Inc FUSB will begin trading ex dividend on September 11 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SC4IugnRiyQ/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-september-11-2019-cm1209359
2019-01-01,2019	First US Bancshares Inc FUSB will begin trading ex dividend on September 11 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gFEXZwXcFYs/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-september-11-2019-cm1209359,2019	First US Bancshares Inc FUSB will begin trading ex dividend on September 11 2019 A cash dividend payment of 0 02 per share is scheduled to be paid on October 01 2019 Shareholders who purchased FUSB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gFEXZwXcFYs/first-us-bancshares-inc-fusb-ex-dividend-date-scheduled-for-september-11-2019-cm1209359
2019-01-01,2019	Evans Bancorp Inc EVBN will begin trading ex dividend on September 10 2019 A cash dividend payment of 0 52 per share is scheduled to be paid on October 02 2019 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BsYUvZNh008/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-10-2019-cm1208961,2019	Evans Bancorp Inc EVBN will begin trading ex dividend on September 10 2019 A cash dividend payment of 0 52 per share is scheduled to be paid on October 02 2019 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BsYUvZNh008/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-10-2019-cm1208961
2019-01-01,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on September 24 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Zwpsv_DuIaA/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-09-2019-cm1208498,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 09 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on September 24 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Zwpsv_DuIaA/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-09-2019-cm1208498
2019-01-01,2019	Union Bankshares Inc UNB will begin trading ex dividend on July 26 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 08 2019 Shareholders who purchased UNB prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZbTV0Zwr5tU/union-bankshares-inc-unb-ex-dividend-date-scheduled-for-july-26-2019-cm1183113,2019	Union Bankshares Inc UNB will begin trading ex dividend on July 26 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 08 2019 Shareholders who purchased UNB prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZbTV0Zwr5tU/union-bankshares-inc-unb-ex-dividend-date-scheduled-for-july-26-2019-cm1183113
2019-01-01,2019	First Hawaiian Inc FHB will begin trading ex dividend on August 23 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on September 06 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/t4IUuzOQjdg/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-august-23-2019-cm1201717,2019	First Hawaiian Inc FHB will begin trading ex dividend on August 23 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on September 06 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/t4IUuzOQjdg/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-august-23-2019-cm1201717
2019-01-01,2019	Bankwell Financial Group Inc BWFG will begin trading ex dividend on August 15 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on August 26 2019 Shareholders who purchased BWFG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zHrFukbx8nA/bankwell-financial-group-inc-bwfg-ex-dividend-date-scheduled-for-august-15-2019-cm1197872,2019	Bankwell Financial Group Inc BWFG will begin trading ex dividend on August 15 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on August 26 2019 Shareholders who purchased BWFG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zHrFukbx8nA/bankwell-financial-group-inc-bwfg-ex-dividend-date-scheduled-for-august-15-2019-cm1197872
