publishedAt,title,description
2019-01-01,2019	Standex International Corporation SXI will begin trading ex dividend on February 08 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 25 2019 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N4OTDfnMYvY/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-08-2019-cm1095095,2019	Standex International Corporation SXI will begin trading ex dividend on February 08 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 25 2019 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N4OTDfnMYvY/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-february-08-2019-cm1095095
2019-01-01,2019	Graham Corporation GHM will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on February 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DqfA_5nSjTY/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-11-2019-cm1096016,2019	Graham Corporation GHM will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on February 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DqfA_5nSjTY/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-11-2019-cm1096016
2019-01-01,2019	Kennametal Inc KMT will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 26 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 15th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5VdCyXGXKNY/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-11-2019-cm1096028,2019	Kennametal Inc KMT will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 26 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 15th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5VdCyXGXKNY/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-11-2019-cm1096028
2019-01-01,2019	Kennametal Inc KMT will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 26 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 15th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wT86Ai8zKD4/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-11-2019-cm1096028,2019	Kennametal Inc KMT will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on February 26 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 15th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wT86Ai8zKD4/kennametal-inc-kmt-ex-dividend-date-scheduled-for-february-11-2019-cm1096028
2019-01-01,2019	Lindsay Corporation LNN will begin trading ex dividend on February 13 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on February 28 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZLe4SpXhMkk/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2019-cm1097730,2019	Lindsay Corporation LNN will begin trading ex dividend on February 13 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on February 28 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZLe4SpXhMkk/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2019-cm1097730
2019-01-01,2019	Lindsay Corporation LNN will begin trading ex dividend on February 13 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on February 28 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/E2pqcjddYZg/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2019-cm1097730,2019	Lindsay Corporation LNN will begin trading ex dividend on February 13 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on February 28 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/E2pqcjddYZg/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-february-13-2019-cm1097730
2019-01-01,2019	AGCO Corporation AGCO will begin trading ex dividend on February 14 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on March 15 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9d7pJoUrG5Q/agco-corporation-agco-ex-dividend-date-scheduled-for-february-14-2019-cm1098594,2019	AGCO Corporation AGCO will begin trading ex dividend on February 14 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on March 15 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9d7pJoUrG5Q/agco-corporation-agco-ex-dividend-date-scheduled-for-february-14-2019-cm1098594
2019-01-01,2019	AGCO Corporation AGCO will begin trading ex dividend on February 14 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on March 15 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FEfvJYgy2Kk/agco-corporation-agco-ex-dividend-date-scheduled-for-february-14-2019-cm1098594,2019	AGCO Corporation AGCO will begin trading ex dividend on February 14 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on March 15 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FEfvJYgy2Kk/agco-corporation-agco-ex-dividend-date-scheduled-for-february-14-2019-cm1098594
2019-01-01,2019	Fortive Corporation FTV will begin trading ex dividend on February 21 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 29 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/reo7KYsGWWM/fortive-corporation-ftv-ex-dividend-date-scheduled-for-february-21-2019-cm1102325,2019	Fortive Corporation FTV will begin trading ex dividend on February 21 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 29 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/reo7KYsGWWM/fortive-corporation-ftv-ex-dividend-date-scheduled-for-february-21-2019-cm1102325
2019-01-01,2019	Fortive Corporation FTV will begin trading ex dividend on February 21 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 29 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZaV6UBmKXQA/fortive-corporation-ftv-ex-dividend-date-scheduled-for-february-21-2019-cm1102325,2019	Fortive Corporation FTV will begin trading ex dividend on February 21 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 29 2019 Shareholders who purchased FTV prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZaV6UBmKXQA/fortive-corporation-ftv-ex-dividend-date-scheduled-for-february-21-2019-cm1102325
2019-01-01,2019	Graham Corporation GHM will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on February 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-VAOjD0cWBE/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-11-2019-cm1096016,2019	Graham Corporation GHM will begin trading ex dividend on February 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on February 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-VAOjD0cWBE/graham-corporation-ghm-ex-dividend-date-scheduled-for-february-11-2019-cm1096016
2019-01-01,2019	CompX International Inc CIX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 19 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7JagV-Rjx2g/compx-international-inc-cix-ex-dividend-date-scheduled-for-march-08-2019-cm1110689,2019	CompX International Inc CIX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 07 per share is scheduled to be paid on March 19 2019 Shareholders who purchased CIX prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7JagV-Rjx2g/compx-international-inc-cix-ex-dividend-date-scheduled-for-march-08-2019-cm1110689
2019-01-01,2019	Harris Corporation HRS will begin trading ex dividend on March 07 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on March 22 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/R9yn21oUrgk/harris-corporation-hrs-ex-dividend-date-scheduled-for-march-07-2019-cm1109987,2019	Harris Corporation HRS will begin trading ex dividend on March 07 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on March 22 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/R9yn21oUrgk/harris-corporation-hrs-ex-dividend-date-scheduled-for-march-07-2019-cm1109987
2019-01-01,2019	Systemax Inc SYX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on March 18 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 98 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DOp3BesQ-No/systemax-inc-syx-ex-dividend-date-scheduled-for-march-08-2019-cm1110698,2019	Systemax Inc SYX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on March 18 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 98 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DOp3BesQ-No/systemax-inc-syx-ex-dividend-date-scheduled-for-march-08-2019-cm1110698
2019-01-01,2019	Kadant Inc KAI will begin trading ex dividend on April 08 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on May 07 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/T9vHAoXuR6c/kadant-inc-kai-ex-dividend-date-scheduled-for-april-08-2019-cm1125015,2019	Kadant Inc KAI will begin trading ex dividend on April 08 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on May 07 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/T9vHAoXuR6c/kadant-inc-kai-ex-dividend-date-scheduled-for-april-08-2019-cm1125015
2019-01-01,2019	Kadant Inc KAI will begin trading ex dividend on April 08 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on May 07 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V20VtEvBkJE/kadant-inc-kai-ex-dividend-date-scheduled-for-april-08-2019-cm1125015,2019	Kadant Inc KAI will begin trading ex dividend on April 08 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on May 07 2019 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 55 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V20VtEvBkJE/kadant-inc-kai-ex-dividend-date-scheduled-for-april-08-2019-cm1125015
2019-01-01,2019	Raytheon Company RTN will begin trading ex dividend on April 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on May 09 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8 53	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Xtw_IGfsTuM/raytheon-company-rtn-ex-dividend-date-scheduled-for-april-09-2019-cm1125722,2019	Raytheon Company RTN will begin trading ex dividend on April 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on May 09 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8 53	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Xtw_IGfsTuM/raytheon-company-rtn-ex-dividend-date-scheduled-for-april-09-2019-cm1125722
2019-01-01,2019	Systemax Inc SYX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on March 18 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 98 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KexZcBHTx3o/systemax-inc-syx-ex-dividend-date-scheduled-for-march-08-2019-cm1110698,2019	Systemax Inc SYX will begin trading ex dividend on March 08 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on March 18 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 98 15	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KexZcBHTx3o/systemax-inc-syx-ex-dividend-date-scheduled-for-march-08-2019-cm1110698
2019-01-01,2019	Pentair plc PNR will begin trading ex dividend on April 17 2019 A cash dividend payment of 0 18 per share is scheduled to be paid on May 03 2019 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 99 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Mn9zP2aA5VA/pentair-plc-pnr-ex-dividend-date-scheduled-for-april-17-2019-cm1129732,2019	Pentair plc PNR will begin trading ex dividend on April 17 2019 A cash dividend payment of 0 18 per share is scheduled to be paid on May 03 2019 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 99 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Mn9zP2aA5VA/pentair-plc-pnr-ex-dividend-date-scheduled-for-april-17-2019-cm1129732
2019-01-01,2019	Pentair plc PNR will begin trading ex dividend on April 17 2019 A cash dividend payment of 0 18 per share is scheduled to be paid on May 03 2019 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 99 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/n6Qqas2j-_4/pentair-plc-pnr-ex-dividend-date-scheduled-for-april-17-2019-cm1129732,2019	Pentair plc PNR will begin trading ex dividend on April 17 2019 A cash dividend payment of 0 18 per share is scheduled to be paid on May 03 2019 Shareholders who purchased PNR prior to the ex dividend date are eligible for the cash dividend payment This represents an 99 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/n6Qqas2j-_4/pentair-plc-pnr-ex-dividend-date-scheduled-for-april-17-2019-cm1129732
2019-01-01,2019.	https://finance.yahoo.com/news/thermo-fisher-scientific-inc-tmo-174220813.html?.tsrc=rss,2019.	https://finance.yahoo.com/news/thermo-fisher-scientific-inc-tmo-174220813.html?.tsrc=rss
2019-01-01,2019	ASML Holding N V ASML will begin trading ex dividend on April 26 2019 A cash dividend payment of 2 028 per share is scheduled to be paid on May 08 2019 Shareholders who purchased ASML prior to the ex dividend date are eligible for the cash dividend payment This represents an 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FTmc37q2oIA/asml-holding-nv-asml-ex-dividend-date-scheduled-for-april-26-2019-cm1135095,2019	ASML Holding N V ASML will begin trading ex dividend on April 26 2019 A cash dividend payment of 2 028 per share is scheduled to be paid on May 08 2019 Shareholders who purchased ASML prior to the ex dividend date are eligible for the cash dividend payment This represents an 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FTmc37q2oIA/asml-holding-nv-asml-ex-dividend-date-scheduled-for-april-26-2019-cm1135095
2019-01-01,2019	ASML Holding N V ASML will begin trading ex dividend on April 26 2019 A cash dividend payment of 2 028 per share is scheduled to be paid on May 08 2019 Shareholders who purchased ASML prior to the ex dividend date are eligible for the cash dividend payment This represents an 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YCydYkeXum0/asml-holding-nv-asml-ex-dividend-date-scheduled-for-april-26-2019-cm1135095,2019	ASML Holding N V ASML will begin trading ex dividend on April 26 2019 A cash dividend payment of 2 028 per share is scheduled to be paid on May 08 2019 Shareholders who purchased ASML prior to the ex dividend date are eligible for the cash dividend payment This represents an 19	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YCydYkeXum0/asml-holding-nv-asml-ex-dividend-date-scheduled-for-april-26-2019-cm1135095
2019-01-01,2019	Acme United Corporation ACU will begin trading ex dividend on April 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on April 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This represents an 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vwax_VTOGsU/acme-united-corporation-acu-ex-dividend-date-scheduled-for-april-01-2019-cm1121869,2019	Acme United Corporation ACU will begin trading ex dividend on April 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on April 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This represents an 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vwax_VTOGsU/acme-united-corporation-acu-ex-dividend-date-scheduled-for-april-01-2019-cm1121869
2019-01-01,2019	Standex International Corporation SXI will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 24 2019 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OaFUVf4Rm8o/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-may-09-2019-cm1144770,2019	Standex International Corporation SXI will begin trading ex dividend on May 09 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 24 2019 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OaFUVf4Rm8o/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-may-09-2019-cm1144770
2019-01-01,2019	Systemax Inc SYX will begin trading ex dividend on May 10 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on May 20 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 88 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kO4w0BWTgZ0/systemax-inc-syx-ex-dividend-date-scheduled-for-may-10-2019-cm1145878,2019	Systemax Inc SYX will begin trading ex dividend on May 10 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on May 20 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 88 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kO4w0BWTgZ0/systemax-inc-syx-ex-dividend-date-scheduled-for-may-10-2019-cm1145878
2019-01-01,2019	Kennametal Inc KMT will begin trading ex dividend on May 13 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 29 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 16th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4fUgLW8C4LM/kennametal-inc-kmt-ex-dividend-date-scheduled-for-may-13-2019-cm1147004,2019	Kennametal Inc KMT will begin trading ex dividend on May 13 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 29 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 16th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4fUgLW8C4LM/kennametal-inc-kmt-ex-dividend-date-scheduled-for-may-13-2019-cm1147004
2019-01-01,2019	Kennametal Inc KMT will begin trading ex dividend on May 13 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 29 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 16th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/em06cxfcaB0/kennametal-inc-kmt-ex-dividend-date-scheduled-for-may-13-2019-cm1147004,2019	Kennametal Inc KMT will begin trading ex dividend on May 13 2019 A cash dividend payment of 0 2 per share is scheduled to be paid on May 29 2019 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 16th quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/em06cxfcaB0/kennametal-inc-kmt-ex-dividend-date-scheduled-for-may-13-2019-cm1147004
2019-01-01,2019	AGCO Corporation AGCO will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on June 14 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 67	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FE0a3um1dfg/agco-corporation-agco-ex-dividend-date-scheduled-for-may-14-2019-cm1147977,2019	AGCO Corporation AGCO will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on June 14 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 67	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FE0a3um1dfg/agco-corporation-agco-ex-dividend-date-scheduled-for-may-14-2019-cm1147977
2019-01-01,2019	AGCO Corporation AGCO will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on June 14 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 67	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ELDJ5WYpnLU/agco-corporation-agco-ex-dividend-date-scheduled-for-may-14-2019-cm1147977,2019	AGCO Corporation AGCO will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on June 14 2019 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This represents an 6 67	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ELDJ5WYpnLU/agco-corporation-agco-ex-dividend-date-scheduled-for-may-14-2019-cm1147977
2019-01-01,2019	Lindsay Corporation LNN will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on May 31 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ucVe7WvrqBY/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-may-16-2019-cm1149425,2019	Lindsay Corporation LNN will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on May 31 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ucVe7WvrqBY/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-may-16-2019-cm1149425
2019-01-01,2019	Lindsay Corporation LNN will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on May 31 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BUz1nG8y9X8/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-may-16-2019-cm1149425,2019	Lindsay Corporation LNN will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on May 31 2019 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BUz1nG8y9X8/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-may-16-2019-cm1149425
2019-01-01,2019	Harris Corporation HRS will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on June 04 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zi8YcVZRqqc/harris-corporation-hrs-ex-dividend-date-scheduled-for-may-16-2019-cm1149483,2019	Harris Corporation HRS will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on June 04 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zi8YcVZRqqc/harris-corporation-hrs-ex-dividend-date-scheduled-for-may-16-2019-cm1149483
2019-01-01,2019	Harris Corporation HRS will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on June 04 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZYTem9BLjkQ/harris-corporation-hrs-ex-dividend-date-scheduled-for-may-16-2019-cm1149483,2019	Harris Corporation HRS will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 685 per share is scheduled to be paid on June 04 2019 Shareholders who purchased HRS prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZYTem9BLjkQ/harris-corporation-hrs-ex-dividend-date-scheduled-for-may-16-2019-cm1149483
2019-01-01,2019	Systemax Inc SYX will begin trading ex dividend on May 10 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on May 20 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 88 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hFs2FUepiSU/systemax-inc-syx-ex-dividend-date-scheduled-for-may-10-2019-cm1145878,2019	Systemax Inc SYX will begin trading ex dividend on May 10 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on May 20 2019 Shareholders who purchased SYX prior to the ex dividend date are eligible for the cash dividend payment This represents an 88 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hFs2FUepiSU/systemax-inc-syx-ex-dividend-date-scheduled-for-may-10-2019-cm1145878
2019-01-01,2019	Acme United Corporation ACU will begin trading ex dividend on April 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on April 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This represents an 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FT71w342qEc/acme-united-corporation-acu-ex-dividend-date-scheduled-for-april-01-2019-cm1121869,2019	Acme United Corporation ACU will begin trading ex dividend on April 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on April 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This represents an 9	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FT71w342qEc/acme-united-corporation-acu-ex-dividend-date-scheduled-for-april-01-2019-cm1121869
